@RELATION pacman-training

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE living_ghosts NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE move_west NUMERIC
@ATTRIBUTE move_east NUMERIC
@ATTRIBUTE move_north NUMERIC
@ATTRIBUTE move_south NUMERIC
@ATTRIBUTE move_stop NUMERIC
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost1_distance NUMERIC
@ATTRIBUTE ghost1_alive NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost2_distance NUMERIC
@ATTRIBUTE ghost2_alive NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost3_distance NUMERIC
@ATTRIBUTE ghost3_alive NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost4_distance NUMERIC
@ATTRIBUTE ghost4_alive NUMERIC
@ATTRIBUTE closest_food NUMERIC
@ATTRIBUTE score_now NUMERIC
@ATTRIBUTE living_ghosts_after NUMERIC
@ATTRIBUTE num_food_after NUMERIC
@ATTRIBUTE ghost1_distance_after NUMERIC
@ATTRIBUTE ghost1_alive_after NUMERIC
@ATTRIBUTE ghost2_distance_after NUMERIC
@ATTRIBUTE ghost2_alive_after NUMERIC
@ATTRIBUTE ghost3_distance_after NUMERIC
@ATTRIBUTE ghost3_alive_after NUMERIC
@ATTRIBUTE ghost4_distance_after NUMERIC
@ATTRIBUTE ghost4_alive_after NUMERIC
@ATTRIBUTE closest_food_after NUMERIC
@ATTRIBUTE score_after NUMERIC

@ATTRIBUTE action_taken {West, East, North, South, Stop}

@DATA
11, 3, 2, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 11, 1, 25, 18, 29, 1, 0, 317, 2, 0, 0, 0, 0, 0, 12, 1, 27, 1, 0, 316, North
11, 4, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 12, 1, 25, 18, 27, 1, 0, 316, 2, 0, 0, 0, 0, 0, 12, 1, 25, 1, 0, 315, North
11, 5, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 4, 12, 1, 25, 17, 25, 1, 0, 315, 2, 0, 0, 0, 0, 0, 14, 1, 24, 1, 0, 314, North
11, 6, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 4, 14, 1, 25, 16, 24, 1, 0, 314, 2, 0, 0, 0, 0, 0, 14, 1, 22, 1, 0, 313, North
11, 7, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 4, 14, 1, 25, 16, 22, 1, 0, 313, 2, 0, 0, 0, 0, 0, 16, 1, 20, 1, 0, 312, North
11, 8, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 16, 1, 25, 15, 20, 1, 0, 312, 2, 0, 0, 0, 0, 0, 18, 1, 20, 1, 0, 311, North
11, 9, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 18, 1, 24, 15, 20, 1, 0, 311, 2, 0, 0, 0, 0, 0, 18, 1, 18, 1, 0, 310, North
11, 10, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 4, 18, 1, 24, 16, 18, 1, 0, 310, 2, 0, 0, 0, 0, 0, 19, 1, 16, 1, 0, 309, North
11, 11, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 4, 19, 1, 24, 15, 16, 1, 0, 309, 2, 0, 0, 0, 0, 0, 19, 1, 14, 1, 0, 308, North
11, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 4, 19, 1, 23, 15, 14, 1, 0, 308, 2, 0, 0, 0, 0, 0, 19, 1, 14, 1, 0, 307, East
12, 12, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 19, 1, 22, 15, 14, 1, 0, 307, 2, 0, 0, 0, 0, 0, 17, 1, 14, 1, 0, 306, East
13, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 4, 17, 1, 22, 16, 14, 1, 0, 306, 2, 0, 0, 0, 0, 0, 15, 1, 14, 1, 0, 305, East
14, 12, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 4, 15, 1, 23, 16, 14, 1, 0, 305, 2, 0, 0, 0, 0, 0, 17, 1, 14, 1, 0, 304, North
14, 13, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 3, 17, 1, 24, 16, 14, 1, 0, 304, 2, 0, 0, 0, 0, 0, 18, 1, 14, 1, 0, 303, North
14, 14, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 3, 18, 1, 25, 16, 14, 1, 0, 303, 2, 0, 0, 0, 0, 0, 19, 1, 13, 1, 0, 302, North
14, 15, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 3, 19, 1, 25, 17, 13, 1, 0, 302, 2, 0, 0, 0, 0, 0, 19, 1, 12, 1, 0, 301, North
14, 16, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 19, 1, 25, 17, 12, 1, 0, 301, 2, 0, 0, 0, 0, 0, 20, 1, 12, 1, 0, 300, North
14, 17, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 20, 1, 25, 17, 12, 1, 0, 300, 2, 0, 0, 0, 0, 0, 19, 1, 10, 1, 0, 299, East
15, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 19, 1, 25, 18, 10, 1, 0, 299, 2, 0, 0, 0, 0, 0, 19, 1, 11, 1, 0, 298, North
15, 18, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 3, 19, 1, 25, 17, 11, 1, 0, 298, 2, 0, 0, 0, 0, 0, 19, 1, 11, 1, 0, 297, South
15, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 19, 1, 25, 17, 11, 1, 0, 297, 2, 0, 0, 0, 0, 0, 17, 1, 9, 1, 0, 296, East
16, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 3, 17, 1, 25, 18, 9, 1, 0, 296, 2, 0, 0, 0, 0, 0, 17, 1, 9, 1, 0, 295, North
16, 18, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 4, 17, 1, 25, 17, 9, 1, 0, 295, 2, 0, 0, 0, 0, 0, 17, 1, 9, 1, 0, 294, South
16, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 17, 1, 25, 18, 9, 1, 0, 294, 2, 0, 0, 0, 0, 0, 19, 1, 9, 1, 0, 293, North
16, 18, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 19, 1, 25, 17, 9, 1, 0, 293, 2, 0, 0, 0, 0, 0, 18, 1, 9, 1, 0, 292, South
16, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 18, 1, 25, 18, 9, 1, 0, 292, 2, 0, 0, 0, 0, 0, 19, 1, 11, 1, 0, 291, North
16, 18, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 3, 19, 1, 25, 17, 11, 1, 0, 291, 2, 0, 0, 0, 0, 0, 17, 1, 11, 1, 0, 290, South
16, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 17, 1, 25, 16, 11, 1, 0, 290, 2, 0, 0, 0, 0, 0, 15, 1, 9, 1, 0, 289, South
16, 16, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 5, 15, 1, 25, 15, 9, 1, 0, 289, 2, 0, 0, 0, 0, 0, 15, 1, 7, 1, 0, 288, South
16, 15, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 15, 1, 24, 15, 7, 1, 0, 288, 2, 0, 0, 0, 0, 0, 13, 1, 7, 1, 0, 287, East
17, 15, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 5, 13, 1, 23, 15, 7, 1, 0, 287, 2, 0, 0, 0, 0, 0, 13, 1, 8, 1, 0, 286, South
17, 14, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 13, 1, 23, 16, 8, 1, 0, 286, 2, 0, 0, 0, 0, 0, 13, 1, 8, 1, 0, 285, North
17, 15, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 4, 13, 1, 23, 16, 8, 1, 0, 285, 2, 0, 0, 0, 0, 0, 14, 1, 7, 1, 0, 284, North
17, 16, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 4, 14, 1, 24, 16, 7, 1, 0, 284, 2, 0, 0, 0, 0, 0, 16, 1, 8, 1, 0, 283, North
17, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 16, 1, 24, 16, 8, 1, 0, 283, 2, 0, 0, 0, 0, 0, 16, 1, 8, 1, 0, 282, East
18, 17, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 4, 16, 1, 24, 16, 8, 1, 0, 282, 2, 0, 0, 0, 0, 0, 14, 1, 8, 1, 0, 281, East
19, 17, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 14, 1, 24, 15, 8, 1, 0, 281, 2, 0, 0, 0, 0, 0, 12, 1, 6, 1, 0, 280, East
20, 17, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 5, 12, 1, 24, 14, 6, 1, 0, 280, 2, 0, 0, 0, 0, 0, 11, 1, 6, 1, 0, 279, South
20, 16, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 5, 11, 1, 24, 15, 6, 1, 0, 279, 2, 0, 0, 0, 0, 0, 11, 1, 4, 1, 0, 278, South
20, 15, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 11, 1, 24, 14, 4, 1, 0, 278, 2, 0, 0, 0, 0, 0, 11, 1, 4, 1, 0, 277, East
21, 15, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 4, 11, 1, 24, 15, 4, 1, 0, 277, 2, 0, 0, 0, 0, 0, 13, 1, 4, 1, 0, 276, East
22, 15, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 3, 13, 1, 25, 15, 4, 1, 0, 276, 2, 0, 0, 0, 0, 0, 13, 1, 4, 1, 0, 275, East
23, 15, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 13, 1, 25, 14, 4, 1, 0, 275, 2, 0, 0, 0, 0, 0, 12, 1, 2, 1, 0, 274, South
23, 14, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 12, 1, 25, 13, 2, 1, 0, 274, 2, 0, 0, 0, 0, 0, 13, 1, 2, 1, 0, 273, East
24, 14, 2, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 13, 1, 25, 14, 2, 1, 0, 273, 1, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 472, East
25, 14, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 13, 1, 25, 13, 0, 0, 0, 472, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 471, West
24, 14, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 12, 1, 7, 1, 0, 0, 0, 471, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 470, West
23, 14, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 3, 12, 1, 7, 1, 0, 0, 0, 470, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 469, North
23, 15, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 12, 1, 7, 1, 0, 0, 0, 469, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 468, West
22, 15, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 12, 1, 7, 1, 0, 0, 0, 468, 1, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 467, West
21, 15, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 3, 13, 1, 7, 1, 0, 0, 0, 467, 1, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 466, West
20, 15, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 3, 13, 1, 7, 1, 0, 0, 0, 466, 1, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 465, South
20, 14, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 21, 4, 11, 1, 7, 1, 0, 0, 0, 465, 1, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 464, South
20, 13, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 22, 4, 11, 1, 7, 1, 0, 0, 0, 464, 1, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 463, South
20, 12, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 4, 11, 1, 7, 1, 0, 0, 0, 463, 1, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 462, South
20, 11, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 4, 10, 1, 7, 1, 0, 0, 0, 462, 1, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 461, South
20, 10, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 4, 10, 1, 7, 1, 0, 0, 0, 461, 1, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 460, East
21, 10, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 3, 10, 1, 7, 1, 0, 0, 0, 460, 1, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 459, East
22, 10, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 3, 9, 1, 7, 1, 0, 0, 0, 459, 1, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 458, East
23, 10, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 7, 1, 7, 1, 0, 0, 0, 458, 1, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 457, South
23, 9, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 6, 1, 7, 1, 0, 0, 0, 457, 1, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 456, South
23, 8, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 5, 1, 7, 1, 0, 0, 0, 456, 1, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 455, South
23, 7, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 23, 3, 4, 1, 7, 1, 0, 0, 0, 455, 1, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 454, South
23, 6, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 3, 4, 1, 7, 1, 0, 0, 0, 454, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 453, South
23, 5, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 4, 2, 1, 7, 1, 0, 0, 0, 453, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 452, South
23, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 24, 4, 1, 1, 7, 1, 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 651, East
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, 0, 4, 22, 0, 1, 11, 1, 6, 1, 9, 1, 4, -1, East
9, 1, 4, 22, 1, 1, 0, 0, 1, 2, 1, 0, 1, 2, 5, 11, 1, 11, 5, 6, 1, 17, 1, 9, 1, 4, -1, 4, 22, 0, 1, 13, 1, 5, 1, 8, 1, 4, -2, East
10, 1, 4, 22, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 5, 13, 1, 11, 5, 5, 1, 17, 2, 8, 1, 4, -2, 4, 22, 0, 1, 14, 1, 5, 1, 8, 1, 3, -3, East
11, 1, 4, 22, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 5, 14, 1, 10, 5, 5, 1, 17, 2, 8, 1, 3, -3, 4, 22, 0, 1, 15, 1, 6, 1, 8, 1, 2, -4, East
12, 1, 4, 22, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 5, 15, 1, 10, 5, 6, 1, 17, 3, 8, 1, 2, -4, 4, 22, 0, 1, 13, 1, 6, 1, 7, 1, 2, -5, North
12, 2, 4, 22, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 4, 13, 1, 9, 5, 6, 1, 17, 4, 7, 1, 2, -5, 4, 22, 0, 1, 11, 1, 5, 1, 7, 1, 2, -6, North
12, 3, 4, 22, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 3, 11, 1, 9, 5, 5, 1, 17, 4, 7, 1, 2, -6, 4, 22, 0, 1, 13, 1, 3, 1, 5, 1, 2, -7, North
12, 4, 4, 22, 0, 0, 1, 1, 1, 3, 1, 0, 1, 1, 2, 13, 1, 10, 5, 3, 1, 17, 5, 5, 1, 2, -7, 4, 22, 0, 1, 14, 1, 2, 1, 7, 1, 2, -8, North
12, 5, 4, 22, 1, 1, 0, 1, 1, 4, 1, 0, 1, 1, 2, 14, 1, 10, 5, 2, 1, 17, 4, 7, 1, 2, -8, 3, 22, 0, 1, 12, 1, 0, 0, 7, 1, 3, 191, West
11, 5, 3, 22, 1, 1, 0, 0, 1, 3, 1, 0, 1, 1, 3, 12, 1, 5, 1, 0, 0, 17, 3, 7, 1, 3, 191, 3, 22, 0, 1, 13, 1, 0, 0, 6, 1, 2, 190, East
12, 5, 3, 22, 1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 3, 13, 1, 6, 1, 0, 0, 17, 4, 6, 1, 2, 190, 3, 22, 0, 1, 14, 1, 0, 0, 5, 1, 1, 189, East
13, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 3, 14, 1, 7, 1, 0, 0, 17, 4, 5, 1, 1, 189, 3, 21, 16, 1, 15, 1, 0, 0, 5, 1, 1, 288, East
14, 5, 3, 21, 1, 1, 0, 1, 1, 1, 2, 16, 1, 1, 3, 15, 1, 6, 1, 0, 0, 17, 4, 5, 1, 1, 288, 3, 20, 0, 1, 17, 1, 0, 0, 5, 1, 1, 387, East
15, 5, 3, 20, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 17, 1, 7, 1, 0, 0, 17, 3, 5, 1, 1, 387, 3, 19, 0, 1, 18, 1, 12, 0, 4, 1, 1, 486, East
16, 5, 3, 19, 1, 1, 0, 0, 1, 2, 1, 0, 1, 1, 2, 18, 1, 7, 2, 12, 0, 17, 2, 4, 1, 1, 486, 3, 18, 0, 1, 19, 1, 0, 0, 0, 1, 1, 585, East
17, 5, 3, 18, 1, 0, 0, 1, 1, 2, 1, 0, 1, 1, 2, 19, 1, 7, 1, 0, 0, 17, 2, 0, 1, 1, 585, 3, 17, 0, 1, 17, 1, 0, 0, 0, 1, 1, 684, South
17, 4, 3, 17, 0, 0, 1, 1, 1, 3, 1, 0, 1, 1, 3, 17, 1, 7, 1, 0, 0, 17, 1, 0, 1, 1, 684, 3, 16, 0, 1, 16, 1, 0, 0, 0, 1, 1, 783, South
17, 3, 3, 16, 0, 0, 1, 1, 1, 3, 1, 0, 1, 1, 3, 16, 1, 8, 1, 0, 0, 17, 1, 0, 1, 1, 783, 3, 15, 0, 1, 17, 1, 9, 0, 0, 1, 2, 882, South
17, 2, 3, 15, 0, 0, 1, 1, 1, 3, 1, 0, 1, 1, 3, 17, 1, 8, 2, 9, 0, 17, 1, 0, 1, 2, 882, 2, 15, 0, 1, 17, 1, 11, 0, 0, 0, 2, 1081, South
17, 1, 2, 15, 0, 0, 1, 0, 1, 2, 1, 0, 1, 1, 2, 17, 1, 7, 2, 11, 0, 7, 1, 0, 0, 2, 1081, 2, 15, 0, 1, 17, 1, 0, 0, 0, 0, 2, 1080, North
17, 2, 2, 15, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 3, 17, 1, 7, 1, 0, 0, 6, 1, 0, 0, 2, 1080, 2, 15, 0, 1, 17, 1, 0, 0, 0, 0, 3, 1079, North
17, 3, 2, 15, 0, 0, 1, 1, 1, 2, 1, 0, 1, 1, 2, 17, 1, 7, 1, 0, 0, 5, 1, 0, 0, 3, 1079, 2, 15, 0, 1, 17, 1, 0, 0, 0, 0, 3, 1078, North
17, 4, 2, 15, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 3, 17, 1, 7, 1, 0, 0, 4, 1, 0, 0, 3, 1078, 2, 15, 0, 1, 19, 1, 13, 0, 0, 0, 4, 1077, North
17, 5, 2, 15, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 19, 1, 7, 2, 13, 0, 3, 1, 0, 0, 4, 1077, 2, 15, 0, 1, 17, 1, 0, 0, 0, 0, 3, 1076, West
16, 5, 2, 15, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 3, 17, 1, 7, 1, 0, 0, 2, 1, 0, 0, 3, 1076, 2, 15, 17, 1, 15, 1, 0, 0, 0, 0, 2, 1075, West
15, 5, 2, 15, 1, 1, 0, 0, 1, 1, 2, 17, 1, 1, 4, 15, 1, 8, 1, 0, 0, 1, 1, 0, 0, 2, 1075, 2, 15, 15, 1, 15, 1, 0, 0, 0, 0, 1, 1074, West
14, 5, 2, 15, 1, 1, 0, 1, 1, 1, 3, 15, 1, 1, 3, 15, 1, 7, 1, 0, 0, 1, 1, 0, 0, 1, 1074, 2, 15, 14, 1, 13, 1, 0, 0, 0, 0, 2, 1073, West
13, 5, 2, 15, 1, 1, 0, 0, 1, 1, 3, 14, 1, 1, 4, 13, 1, 8, 1, 0, 0, 2, 1, 0, 0, 2, 1073, 2, 15, 12, 1, 12, 1, 0, 0, 0, 0, 3, 1072, West
12, 5, 2, 15, 1, 1, 0, 1, 1, 1, 4, 12, 1, 1, 4, 12, 1, 7, 1, 0, 0, 1, 1, 0, 0, 3, 1072, 2, 15, 10, 1, 12, 1, 0, 0, 0, 0, 4, 1071, West
11, 5, 2, 15, 1, 1, 0, 0, 1, 1, 5, 10, 1, 1, 3, 12, 1, 6, 1, 0, 0, 1, 1, 0, 0, 4, 1071, 2, 15, 10, 1, 10, 1, 0, 0, 0, 0, 5, 1070, West
10, 5, 2, 15, 1, 1, 0, 0, 1, 1, 4, 10, 1, 1, 4, 10, 1, 6, 1, 0, 0, 1, 1, 0, 0, 5, 1070, 2, 15, 10, 1, 9, 1, 0, 0, 0, 0, 6, 1069, West
9, 5, 2, 15, 1, 1, 0, 0, 1, 1, 3, 10, 1, 1, 4, 9, 1, 6, 1, 0, 0, 2, 1, 0, 0, 6, 1069, 2, 15, 8, 1, 7, 1, 0, 0, 10, 0, 6, 1068, West
8, 5, 2, 15, 1, 1, 0, 0, 1, 1, 4, 8, 1, 1, 5, 7, 1, 7, 1, 0, 0, 1, 1, 10, 0, 6, 1068, 2, 15, 8, 1, 7, 1, 0, 0, 8, 0, 5, 1067, West
7, 5, 2, 15, 1, 1, 0, 0, 1, 1, 3, 8, 1, 1, 4, 7, 1, 6, 1, 0, 0, 1, 2, 8, 0, 5, 1067, 2, 15, 6, 1, 7, 1, 0, 0, 7, 0, 4, 1066, West
6, 5, 2, 15, 1, 1, 0, 0, 1, 1, 4, 6, 1, 1, 3, 7, 1, 5, 1, 0, 0, 1, 3, 7, 0, 4, 1066, 2, 15, 4, 1, 6, 1, 0, 0, 5, 0, 3, 1065, West
5, 5, 2, 15, 1, 1, 0, 1, 1, 1, 5, 4, 1, 1, 3, 6, 1, 5, 1, 0, 0, 1, 3, 5, 0, 3, 1065, 2, 15, 3, 1, 5, 1, 4, 0, 3, 0, 2, 1064, West
4, 5, 2, 15, 1, 1, 0, 0, 1, 1, 5, 3, 1, 1, 3, 5, 1, 5, 2, 4, 0, 1, 4, 3, 0, 2, 1064, 2, 15, 3, 1, 4, 1, 5, 0, 1, 0, 1, 1063, West
3, 5, 2, 15, 1, 1, 0, 1, 1, 1, 4, 3, 1, 1, 3, 4, 1, 5, 2, 5, 0, 1, 5, 1, 0, 1, 1063, 2, 14, 3, 1, 4, 1, 6, 0, 0, 0, 2, 1362, West
2, 5, 2, 14, 1, 1, 0, 0, 1, 1, 3, 3, 1, 1, 2, 4, 1, 5, 2, 6, 0, 7, 1, 0, 0, 2, 1362, 2, 14, 3, 1, 2, 1, 7, 0, 0, 0, 1, 1361, West
1, 5, 2, 14, 0, 1, 0, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 5, 2, 7, 0, 8, 1, 0, 0, 1, 1361, 2, 13, 2, 1, 2, 1, 5, 0, 8, 0, 1, 1460, South
1, 4, 2, 13, 0, 0, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 5, 3, 5, 0, 7, 1, 8, 0, 1, 1460, 2, 12, 0, 1, 0, 1, 5, 0, 7, 0, 1, 1559, South
1, 3, 2, 12, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 5, 4, 5, 0, 7, 2, 7, 0, 1, 1559, 2, 11, 0, 1, 0, 1, 6, 0, 0, 0, 2, 1658, South
1, 2, 2, 11, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 5, 4, 6, 0, 7, 2, 0, 0, 2, 1658, 0, 11, 0, 0, 0, 0, 7, 0, 0, 0, 1, 2057, South
8, 1, 4, 22, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 6, 1, 17, 1, 0, 1, 3, 0, 4, 22, 0, 1, 12, 1, 5, 1, 0, 1, 4, -1, East
