@RELATION pacman-training

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE living_ghosts NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE move_west NUMERIC
@ATTRIBUTE move_east NUMERIC
@ATTRIBUTE move_north NUMERIC
@ATTRIBUTE move_south NUMERIC
@ATTRIBUTE move_stop NUMERIC
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost1_distance NUMERIC
@ATTRIBUTE ghost1_alive NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost2_distance NUMERIC
@ATTRIBUTE ghost2_alive NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost3_distance NUMERIC
@ATTRIBUTE ghost3_alive NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost4_distance NUMERIC
@ATTRIBUTE ghost4_alive NUMERIC
@ATTRIBUTE closest_food NUMERIC
@ATTRIBUTE score_now NUMERIC
@ATTRIBUTE living_ghosts_after NUMERIC
@ATTRIBUTE num_food_after NUMERIC
@ATTRIBUTE ghost1_distance_after NUMERIC
@ATTRIBUTE ghost1_alive_after NUMERIC
@ATTRIBUTE ghost2_distance_after NUMERIC
@ATTRIBUTE ghost2_alive_after NUMERIC
@ATTRIBUTE ghost3_distance_after NUMERIC
@ATTRIBUTE ghost3_alive_after NUMERIC
@ATTRIBUTE ghost4_distance_after NUMERIC
@ATTRIBUTE ghost4_alive_after NUMERIC
@ATTRIBUTE closest_food_after NUMERIC
@ATTRIBUTE score_after NUMERIC

@ATTRIBUTE action_taken {West, East, North, South, Stop}

@DATA
9, 5, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 5, 10, 1, 25, 18, 28, 1, 0, 351, 2, 0, 0, 0, 0, 0, 10, 1, 26, 1, 0, 350, East
10, 5, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 6, 10, 1, 24, 18, 26, 1, 0, 350, 2, 0, 0, 0, 0, 0, 10, 1, 26, 1, 0, 349, North
10, 6, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 6, 10, 1, 23, 18, 26, 1, 0, 349, 2, 0, 0, 0, 0, 0, 10, 1, 25, 1, 0, 348, East
11, 6, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 5, 10, 1, 24, 18, 25, 1, 0, 348, 2, 0, 0, 0, 0, 0, 12, 1, 25, 1, 0, 347, North
11, 7, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 20, 4, 12, 1, 24, 18, 25, 1, 0, 347, 2, 0, 0, 0, 0, 0, 12, 1, 23, 1, 0, 346, North
11, 8, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 19, 4, 12, 1, 25, 18, 23, 1, 0, 346, 2, 0, 0, 0, 0, 0, 12, 1, 23, 1, 0, 345, North
11, 9, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 18, 4, 12, 1, 25, 17, 23, 1, 0, 345, 2, 0, 0, 0, 0, 0, 14, 1, 21, 1, 0, 344, North
11, 10, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 18, 3, 14, 1, 25, 18, 21, 1, 0, 344, 2, 0, 0, 0, 0, 0, 14, 1, 21, 1, 0, 343, North
11, 11, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 3, 14, 1, 24, 18, 21, 1, 0, 343, 2, 0, 0, 0, 0, 0, 14, 1, 19, 1, 0, 342, North
11, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 4, 14, 1, 25, 18, 19, 1, 0, 342, 2, 0, 0, 0, 0, 0, 13, 1, 17, 1, 0, 341, East
12, 12, 2, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 17, 4, 13, 1, 24, 18, 17, 1, 0, 341, 2, 0, 0, 0, 0, 0, 11, 1, 15, 1, 0, 340, East
13, 12, 2, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 16, 4, 11, 1, 23, 18, 15, 1, 0, 340, 2, 0, 0, 0, 0, 0, 9, 1, 17, 1, 0, 339, South
13, 11, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 4, 9, 1, 22, 18, 17, 1, 0, 339, 2, 0, 0, 0, 0, 0, 7, 1, 17, 1, 0, 338, South
13, 10, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 14, 4, 7, 1, 23, 18, 17, 1, 0, 338, 2, 0, 0, 0, 0, 0, 7, 1, 19, 1, 0, 337, South
13, 9, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 4, 7, 1, 22, 18, 19, 1, 0, 337, 2, 0, 0, 0, 0, 0, 7, 1, 20, 1, 0, 336, South
13, 8, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 3, 7, 1, 23, 18, 20, 1, 0, 336, 2, 0, 0, 0, 0, 0, 5, 1, 22, 1, 0, 335, South
13, 7, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 4, 5, 1, 23, 18, 22, 1, 0, 335, 2, 0, 0, 0, 0, 0, 5, 1, 23, 1, 0, 334, South
13, 6, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 3, 5, 1, 24, 18, 23, 1, 0, 334, 2, 0, 0, 0, 0, 0, 3, 1, 25, 1, 0, 333, South
13, 5, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 4, 3, 1, 24, 18, 25, 1, 0, 333, 2, 0, 0, 0, 0, 0, 3, 1, 25, 1, 0, 332, South
13, 4, 2, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 16, 4, 3, 1, 25, 18, 25, 1, 0, 332, 2, 0, 0, 0, 0, 0, 1, 1, 25, 1, 0, 331, East
14, 4, 2, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 15, 4, 1, 1, 24, 18, 25, 1, 0, 331, 1, 0, 0, 0, 0, 0, 0, 0, 23, 1, 0, 530, East
15, 4, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 18, 23, 1, 0, 530, 1, 0, 0, 0, 0, 0, 0, 0, 22, 1, 0, 529, East
16, 4, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 24, 18, 22, 1, 0, 529, 1, 0, 0, 0, 0, 0, 0, 0, 22, 1, 0, 528, East
17, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 24, 18, 22, 1, 0, 528, 1, 0, 0, 0, 0, 0, 0, 0, 20, 1, 0, 527, North
17, 5, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 18, 20, 1, 0, 527, 1, 0, 0, 0, 0, 0, 0, 0, 18, 1, 0, 526, North
17, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 17, 18, 1, 0, 526, 1, 0, 0, 0, 0, 0, 0, 0, 18, 1, 0, 525, East
18, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 16, 18, 1, 0, 525, 1, 0, 0, 0, 0, 0, 0, 0, 18, 1, 0, 524, East
19, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 17, 18, 1, 0, 524, 1, 0, 0, 0, 0, 0, 0, 0, 16, 1, 0, 523, East
20, 6, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 25, 18, 16, 1, 0, 523, 1, 0, 0, 0, 0, 0, 0, 0, 15, 1, 0, 522, East
