%
%  Este dataset parte de training_tutorial1_plus
%  
%  - Se han eliminado los datos futuros
%  - Se ha eliminado el atributo 'Stop'
%  - Se ha aplicado el filtro RemoveMissClassified
%

@relation training_tutorial1_v5

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute action_taken {West,East,North,South,Stop}

@data
2,5,4,0,1,1,1,1,4,5,2,1,9,9,11,1,18,6,17,1,28,12,33,1,0,-14,East
3,5,4,0,1,1,1,1,5,5,2,1,9,8,9,1,18,6,16,1,28,12,31,1,0,-15,East
5,6,4,0,1,1,1,1,6,7,2,1,9,6,4,1,18,6,13,1,27,11,26,1,0,-18,North
5,8,3,0,1,1,1,1,1,1,0,0,9,5,7,1,19,6,16,1,27,10,23,1,0,180,South
5,7,3,0,1,1,1,1,1,1,0,0,10,5,7,1,19,6,15,1,27,9,25,1,0,179,South
5,6,3,0,1,1,1,1,1,1,0,0,11,5,7,1,20,6,15,1,27,10,25,1,0,178,East
6,6,3,0,1,1,1,0,1,1,0,0,11,5,6,1,20,5,15,1,26,10,23,1,0,177,East
7,6,3,0,1,1,0,0,1,1,0,0,10,5,4,1,20,4,15,1,26,9,22,1,0,176,East
8,6,3,0,1,1,1,1,1,1,0,0,11,5,4,1,19,4,13,1,26,9,21,1,0,175,South
8,5,3,0,0,1,1,1,1,1,0,0,11,5,3,1,20,4,13,1,26,9,23,1,0,174,East
10,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,3,12,1,26,9,21,1,0,372,South
10,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,3,11,1,26,10,21,1,0,371,South
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,22,3,11,1,26,10,23,1,0,369,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,11,1,26,11,21,1,0,368,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,3,13,1,25,11,21,1,0,367,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,13,1,26,11,19,1,0,366,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,14,1,26,10,19,1,0,365,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,15,1,27,10,19,1,0,364,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,3,15,1,28,10,18,1,0,363,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,4,15,1,28,10,16,1,0,362,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,4,17,1,27,10,16,1,0,361,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,20,4,17,1,26,10,17,1,0,360,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,19,4,15,1,26,10,15,1,0,359,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,19,4,14,1,25,10,15,1,0,358,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,12,1,26,10,15,1,0,357,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,12,1,26,9,15,1,0,356,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,11,1,26,8,15,1,0,355,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,9,1,27,8,15,1,0,354,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,4,7,1,27,7,14,1,0,353,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,7,1,27,7,14,1,0,352,South
13,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,7,1,26,7,15,1,0,351,South
13,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,6,1,26,7,16,1,0,350,South
13,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,4,4,1,26,6,16,1,0,348,East
14,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,17,3,4,1,27,6,16,1,0,347,South
14,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,16,3,2,1,28,6,16,1,0,346,East
15,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,17,3,2,1,28,5,14,1,0,345,East
16,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,28,4,12,1,0,544,North
16,4,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,12,1,0,543,East
17,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,4,12,1,0,542,East
18,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,3,10,1,0,541,South
18,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,28,4,11,1,0,540,North
18,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,4,11,1,0,539,East
19,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,3,10,1,0,538,South
19,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,28,3,9,1,0,537,East
20,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,28,3,7,1,0,536,East
21,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,7,1,0,535,East
22,4,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,27,3,6,1,0,533,South
22,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,4,1,0,532,East
23,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,26,3,4,1,0,531,East
24,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,4,1,0,530,East
25,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,4,4,1,0,529,North
25,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,2,1,0,526,East
26,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,1,1,0,525,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,South
1,17,4,0,0,0,1,1,6,9,13,1,11,4,23,1,18,6,28,1,25,7,33,1,0,-1,South
1,16,4,0,0,1,1,1,6,9,12,1,11,5,21,1,19,6,28,1,24,7,31,1,0,-2,South
1,15,4,0,0,1,1,1,6,10,10,1,11,4,21,1,19,5,28,1,23,7,29,1,0,-3,South
1,14,4,0,0,1,1,1,5,10,8,1,11,5,19,1,19,4,28,1,23,8,29,1,0,-4,South
1,13,4,0,0,0,1,1,5,10,7,1,11,4,19,1,18,4,26,1,23,7,29,1,0,-5,South
1,12,4,0,0,1,1,1,5,9,7,1,10,4,17,1,18,5,24,1,24,7,28,1,0,-6,East
2,12,4,0,1,1,0,0,5,9,6,1,11,4,17,1,18,6,22,1,24,7,27,1,0,-7,East
3,12,4,0,1,1,0,0,5,10,4,1,11,4,16,1,18,5,22,1,24,7,27,1,0,-8,East
4,12,4,0,1,1,0,0,5,9,4,1,10,4,14,1,18,4,22,1,24,6,26,1,0,-9,East
5,12,4,0,1,1,0,0,5,8,4,1,10,5,12,1,18,5,20,1,24,6,25,1,0,-10,East
6,12,4,0,1,1,0,0,6,8,4,1,9,5,10,1,19,5,20,1,24,6,23,1,0,-11,East
7,12,4,0,1,1,0,0,5,8,6,1,10,5,10,1,19,4,20,1,23,6,21,1,0,-12,East
8,12,4,0,1,1,1,1,5,8,7,1,10,6,8,1,19,3,20,1,22,6,20,1,0,-13,South
8,11,4,0,0,1,1,1,5,7,7,1,10,6,7,1,19,4,18,1,22,6,19,1,0,-14,South
8,10,4,0,0,1,1,1,6,7,5,1,10,6,6,1,19,3,18,1,22,6,17,1,0,-15,South
8,9,4,0,0,1,1,1,6,7,4,1,10,7,4,1,20,3,18,1,21,6,17,1,0,-16,South
8,8,4,0,0,1,1,1,6,7,3,1,11,7,4,1,20,4,16,1,22,6,17,1,0,-17,South
8,7,4,0,0,1,1,1,6,7,2,1,11,7,3,1,20,5,14,1,23,6,15,1,0,-18,East
9,7,4,0,1,1,1,1,6,8,4,1,11,6,3,1,20,4,14,1,22,6,13,1,0,-19,South
9,6,4,0,1,1,1,1,6,7,4,1,11,5,3,1,21,4,14,1,21,6,12,1,0,-20,South
9,5,4,0,1,1,1,1,6,6,4,1,11,5,2,1,21,4,13,1,21,6,14,1,0,-21,East
10,5,4,0,1,1,1,1,5,6,6,1,11,5,1,1,20,4,11,1,22,6,13,1,0,-22,East
11,5,3,0,1,0,1,1,6,6,6,1,3,1,0,0,20,4,10,1,22,6,13,1,0,177,North
10,6,3,0,1,1,1,1,5,6,5,1,3,1,0,0,19,3,12,1,24,6,15,1,0,175,West
9,6,3,0,1,1,1,1,4,6,5,1,3,1,0,0,19,3,13,1,25,6,17,1,0,174,West
8,6,3,0,1,1,1,1,4,6,4,1,3,1,0,0,18,3,13,1,26,6,18,1,0,173,West
7,6,3,0,1,1,0,0,4,6,3,1,3,1,0,0,17,3,13,1,26,6,20,1,0,172,West
6,6,3,0,1,1,1,0,4,7,3,1,3,1,0,0,16,3,13,1,26,7,20,1,0,171,North
5,7,3,0,1,1,1,1,3,8,3,1,3,1,0,0,18,3,17,1,24,7,20,1,0,169,North
5,8,3,0,1,1,1,1,3,8,2,1,3,1,0,0,18,4,17,1,24,8,20,1,0,168,West
4,8,3,0,1,1,1,1,3,9,2,1,3,1,0,0,18,3,19,1,24,9,20,1,0,167,North
4,9,3,0,1,1,1,1,3,9,1,1,3,1,0,0,18,3,20,1,24,8,20,1,0,166,West
3,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,22,1,23,8,22,1,0,365,South
3,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,21,1,23,7,20,1,0,364,South
3,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,4,19,1,23,8,20,1,0,363,South
3,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,4,18,1,23,7,22,1,0,362,South
3,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,4,18,1,24,7,23,1,0,361,South
3,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,4,18,1,24,7,24,1,0,360,East
4,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,22,4,18,1,24,7,23,1,0,359,East
5,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,23,4,18,1,24,7,21,1,0,358,South
6,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,19,1,24,7,21,1,0,356,East
7,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,18,1,23,7,21,1,0,355,East
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,23,6,18,1,23,8,21,1,0,354,North
8,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,24,6,18,1,23,9,20,1,0,353,North
8,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,16,1,23,9,18,1,0,352,North
8,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,22,6,14,1,23,8,18,1,0,351,East
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,23,9,18,1,0,350,East
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,24,9,16,1,0,349,East
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,10,1,23,9,16,1,0,348,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,11,1,23,10,14,1,0,347,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,11,1,22,10,14,1,0,346,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,12,1,23,10,12,1,0,345,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,13,1,22,10,12,1,0,344,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,5,15,1,23,10,14,1,0,343,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,20,5,16,1,23,9,16,1,0,342,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,19,5,14,1,24,9,14,1,0,341,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,19,6,12,1,24,10,12,1,0,340,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,23,10,10,1,0,339,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,23,10,10,1,0,337,South
14,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,5,12,1,22,11,9,1,0,334,East
15,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,10,1,22,10,8,1,0,332,East
16,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,20,6,8,1,23,10,8,1,0,331,East
17,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,8,1,23,9,6,1,0,330,East
18,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,22,6,8,1,23,10,6,1,0,329,East
19,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,23,6,8,1,24,10,4,1,0,328,East
20,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,22,6,6,1,23,10,4,1,0,327,East
21,10,2,0,1,1,0,0,1,1,0,0,3,1,0,0,21,6,4,1,23,9,3,1,0,326,East
22,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,5,1,23,9,3,1,0,325,East
23,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,4,1,23,7,1,1,0,323,South
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,22,6,3,1,7,1,0,0,0,522,South
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,1,1,7,1,0,0,0,521,South
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,South
1,17,4,0,0,0,1,1,6,9,13,1,11,3,24,1,17,6,27,1,25,7,34,1,0,-1,South
1,16,4,0,0,1,1,1,6,8,13,1,10,3,22,1,17,5,27,1,25,7,34,1,0,-2,South
1,15,4,0,0,1,1,1,6,7,13,1,9,3,20,1,18,5,27,1,25,6,33,1,0,-3,South
1,14,4,0,0,1,1,1,6,8,11,1,9,4,18,1,18,4,27,1,25,6,31,1,0,-4,South
1,13,4,0,0,0,1,1,6,7,11,1,9,4,17,1,18,4,26,1,25,7,29,1,0,-5,South
1,12,4,0,0,1,1,1,6,6,11,1,10,4,17,1,18,3,26,1,24,7,28,1,0,-6,South
1,11,4,0,0,0,1,1,6,7,9,1,10,5,15,1,19,3,26,1,24,7,26,1,0,-7,South
1,9,4,0,0,0,1,1,5,8,5,1,10,4,14,1,20,3,25,1,24,7,25,1,0,-9,South
1,8,4,0,0,0,1,1,5,9,5,1,11,4,14,1,21,3,25,1,24,7,25,1,0,-10,South
1,7,4,0,0,0,1,1,5,8,5,1,11,5,12,1,21,4,23,1,25,7,25,1,0,-11,South
1,6,4,0,0,1,1,1,5,8,6,1,11,5,11,1,22,4,23,1,26,7,27,1,0,-12,East
2,6,4,0,1,1,0,1,4,8,4,1,10,5,9,1,23,4,23,1,26,8,26,1,0,-13,East
3,6,4,0,1,1,1,1,3,8,2,1,10,6,7,1,22,4,21,1,26,8,24,1,0,-14,North
3,7,3,0,0,1,1,1,1,1,0,0,10,5,9,1,21,4,21,1,26,7,23,1,0,185,South
3,6,3,0,1,1,1,1,1,1,0,0,10,5,8,1,21,4,20,1,26,7,25,1,0,184,South
4,5,3,0,1,1,1,1,1,1,0,0,11,6,8,1,20,3,18,1,26,9,27,1,0,182,North
4,6,3,0,1,1,1,1,1,1,0,0,11,7,8,1,20,4,18,1,26,10,27,1,0,181,North
4,7,3,0,1,1,1,1,1,1,0,0,10,7,6,1,20,4,19,1,27,10,25,1,0,180,East
5,6,3,0,1,1,1,1,1,1,0,0,10,6,5,1,20,4,17,1,26,9,24,1,0,178,East
6,6,3,0,1,1,1,0,1,1,0,0,10,5,5,1,21,4,17,1,26,9,23,1,0,177,East
7,6,3,0,1,1,0,0,1,1,0,0,9,5,3,1,21,4,16,1,26,9,23,1,0,176,East
8,6,3,0,1,1,1,1,1,1,0,0,9,4,3,1,21,3,16,1,27,9,21,1,0,175,South
8,5,3,0,0,1,1,1,1,1,0,0,9,3,3,1,21,4,14,1,27,8,23,1,0,174,South
8,4,3,0,0,1,1,1,1,1,0,0,9,3,2,1,21,4,13,1,27,9,24,1,0,173,South
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,4,14,1,27,9,26,1,0,372,North
8,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,20,4,12,1,27,10,25,1,0,371,East
9,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,5,12,1,27,10,23,1,0,370,North
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,12,1,26,10,23,1,0,369,North
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,11,22,1,0,368,East
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,26,11,20,1,0,367,East
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,10,1,26,10,18,1,0,366,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,12,1,25,10,18,1,0,365,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,10,17,1,0,364,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,14,1,26,10,17,1,0,363,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,15,1,26,11,15,1,0,362,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,15,1,26,10,17,1,0,361,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,17,1,26,9,17,1,0,360,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,6,17,1,26,10,15,1,0,359,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,16,1,26,11,15,1,0,358,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,7,14,1,26,10,14,1,0,357,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,8,12,1,26,10,14,1,0,356,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,9,10,1,26,11,14,1,0,355,East
14,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,24,9,10,1,26,10,12,1,0,354,North
14,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,23,9,10,1,25,10,10,1,0,353,East
15,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,10,1,24,10,9,1,0,352,East
16,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,10,8,1,24,10,7,1,0,351,East
17,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,8,1,23,10,7,1,0,350,East
18,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,7,1,23,9,7,1,0,349,East
19,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,8,7,1,24,9,6,1,0,348,East
20,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,7,7,1,24,9,6,1,0,347,East
21,10,2,0,1,1,0,0,1,1,0,0,3,1,0,0,25,7,7,1,25,9,4,1,0,346,East
22,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,25,7,6,1,25,10,2,1,0,345,East
23,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,25,6,6,1,24,10,1,1,0,344,East
24,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,25,6,5,1,7,1,0,0,0,543,South
24,9,1,0,1,1,1,1,1,1,0,0,3,1,0,0,25,5,5,1,7,1,0,0,0,542,South
24,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,24,5,3,1,7,1,0,0,0,541,South
24,7,1,0,1,1,1,1,1,1,0,0,3,1,0,0,23,5,3,1,7,1,0,0,0,540,South
24,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,24,5,1,1,7,1,0,0,0,539,South
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,South
1,17,4,0,0,0,1,1,5,9,12,1,11,4,23,1,18,6,28,1,25,7,33,1,0,-1,South
1,16,4,0,0,1,1,1,4,9,10,1,10,4,21,1,17,6,26,1,25,8,32,1,0,-2,South
1,15,4,0,0,1,1,1,4,8,10,1,10,3,21,1,17,5,26,1,25,8,31,1,0,-3,South
1,14,4,0,0,1,1,1,4,7,10,1,11,3,21,1,17,4,26,1,25,8,31,1,0,-4,South
1,13,4,0,0,0,1,1,4,7,9,1,10,3,19,1,17,5,24,1,25,7,29,1,0,-5,South
1,12,4,0,0,1,1,1,4,7,8,1,9,3,17,1,17,5,23,1,24,7,27,1,0,-6,South
1,11,4,0,0,0,1,1,4,7,7,1,8,3,15,1,17,4,23,1,23,7,27,1,0,-7,South
1,10,4,0,0,0,1,1,4,8,5,1,8,3,14,1,18,4,23,1,24,7,26,1,0,-8,South
1,9,4,0,0,0,1,1,3,8,3,1,8,3,13,1,18,3,23,1,24,7,26,1,0,-9,South
1,8,4,0,0,0,1,1,4,8,3,1,7,3,11,1,18,3,22,1,25,7,24,1,0,-10,South
1,7,4,0,0,0,1,1,4,9,5,1,6,3,9,1,19,3,22,1,25,8,24,1,0,-11,South
1,6,4,0,0,1,1,1,4,9,6,1,7,3,9,1,18,3,20,1,25,7,24,1,0,-12,East
2,6,4,0,1,1,0,1,4,10,6,1,8,3,9,1,19,3,20,1,24,7,24,1,0,-13,East
3,6,4,0,1,1,1,1,5,10,6,1,8,4,7,1,20,3,20,1,24,8,23,1,0,-14,North
3,7,4,0,0,1,1,1,4,10,4,1,8,4,8,1,19,3,20,1,24,8,21,1,0,-15,North
3,8,4,0,0,1,1,1,5,10,4,1,9,4,10,1,18,3,20,1,23,8,21,1,0,-16,North
3,9,4,0,0,1,1,1,4,10,2,1,8,4,10,1,17,3,20,1,23,9,21,1,0,-17,North
3,10,4,0,0,1,0,1,5,10,2,1,9,4,12,1,18,3,22,1,23,10,20,1,0,-18,East
4,10,4,0,1,1,0,1,6,10,2,1,9,4,11,1,18,4,20,1,23,10,20,1,0,-19,East
5,10,4,0,1,1,0,1,6,10,1,1,9,5,9,1,18,5,18,1,23,9,20,1,0,-20,East
6,10,3,0,1,0,0,1,1,1,0,0,9,5,8,1,18,5,17,1,24,9,18,1,0,179,South
6,9,3,0,1,0,1,1,1,1,0,0,10,5,8,1,19,5,17,1,23,9,18,1,0,178,South
6,8,3,0,1,0,1,1,1,1,0,0,9,5,6,1,19,4,17,1,24,9,18,1,0,177,South
6,7,3,0,1,0,1,1,1,1,0,0,10,5,6,1,18,4,15,1,24,8,20,1,0,176,South
6,6,3,0,1,1,1,0,1,1,0,0,10,4,6,1,17,4,13,1,24,9,20,1,0,175,East
7,6,3,0,1,1,0,0,1,1,0,0,11,4,6,1,17,3,13,1,23,9,18,1,0,174,East
8,6,3,0,1,1,1,1,1,1,0,0,11,5,4,1,18,3,13,1,23,8,17,1,0,173,South
8,6,3,0,1,1,1,1,1,1,0,0,11,5,4,1,20,3,15,1,23,8,16,1,0,171,South
8,5,3,0,0,1,1,1,1,1,0,0,11,4,4,1,20,4,13,1,23,7,18,1,0,170,South
9,4,3,0,1,1,1,1,1,1,0,0,10,4,1,1,19,3,11,1,24,8,19,1,0,168,East
10,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,3,10,1,24,8,17,1,0,367,South
10,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,20,3,10,1,23,8,19,1,0,366,East
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,20,3,9,1,24,8,17,1,0,365,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,3,9,1,24,7,17,1,0,364,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,3,11,1,25,7,17,1,0,363,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,13,1,25,8,17,1,0,362,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,14,1,26,8,17,1,0,361,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,15,1,27,8,17,1,0,360,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,16,1,28,8,19,1,0,359,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,3,18,1,28,7,19,1,0,358,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,4,18,1,27,7,19,1,0,357,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,4,20,1,27,8,19,1,0,356,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,18,1,27,9,19,1,0,355,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,16,1,28,9,17,1,0,354,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,14,1,27,9,15,1,0,353,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,9,13,1,0,352,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,11,1,26,10,15,1,0,351,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,11,1,26,11,17,1,0,350,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,9,1,26,12,17,1,0,349,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,9,1,26,11,19,1,0,348,East
14,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,23,6,9,1,26,12,18,1,0,347,East
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,6,8,1,26,12,16,1,0,346,East
16,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,8,1,26,11,15,1,0,345,East
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,5,7,1,26,11,15,1,0,344,South
17,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,7,1,27,11,17,1,0,343,North
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,5,7,1,27,12,17,1,0,342,South
17,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,7,1,28,12,19,1,0,341,North
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,7,7,1,28,13,17,1,0,340,East
18,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,5,1,28,12,17,1,0,339,East
19,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,3,1,28,13,15,1,0,338,East
20,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,2,1,27,13,15,1,0,337,East
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,27,14,15,1,0,536,East
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,27,15,15,1,0,535,East
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,15,13,1,0,534,North
