%
% Aplicados en este archivo:
%   - Eliminados atributos move_stop y todos los que acaban en _after (excepto score_after)
%   - Eliminadas todas las instancias cuya acción fuera 'Stop'
%

@relation 'pacman-training-tutorial'

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute score_after numeric

@data
20,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,28,3,7,1,0,536,535
21,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,7,1,0,535,534
22,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,4,5,1,0,534,533
22,4,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,27,3,6,1,0,533,532
22,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,4,1,0,532,531
23,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,26,3,4,1,0,531,530
24,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,3,4,1,0,530,529
25,3,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,27,4,4,1,0,529,528
25,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,5,2,1,0,528,527
25,5,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,3,1,0,527,526
25,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,2,1,0,526,525
26,4,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,4,1,1,0,525,724
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,-1
1,17,4,0,0,0,1,1,6,9,13,1,11,4,23,1,18,6,28,1,25,7,33,1,0,-1,-2
1,16,4,0,0,1,1,1,6,9,12,1,11,5,21,1,19,6,28,1,24,7,31,1,0,-2,-3
1,15,4,0,0,1,1,1,6,10,10,1,11,4,21,1,19,5,28,1,23,7,29,1,0,-3,-4
1,14,4,0,0,1,1,1,5,10,8,1,11,5,19,1,19,4,28,1,23,8,29,1,0,-4,-5
1,13,4,0,0,0,1,1,5,10,7,1,11,4,19,1,18,4,26,1,23,7,29,1,0,-5,-6
1,12,4,0,0,1,1,1,5,9,7,1,10,4,17,1,18,5,24,1,24,7,28,1,0,-6,-7
2,12,4,0,1,1,0,0,5,9,6,1,11,4,17,1,18,6,22,1,24,7,27,1,0,-7,-8
3,12,4,0,1,1,0,0,5,10,4,1,11,4,16,1,18,5,22,1,24,7,27,1,0,-8,-9
4,12,4,0,1,1,0,0,5,9,4,1,10,4,14,1,18,4,22,1,24,6,26,1,0,-9,-10
5,12,4,0,1,1,0,0,5,8,4,1,10,5,12,1,18,5,20,1,24,6,25,1,0,-10,-11
6,12,4,0,1,1,0,0,6,8,4,1,9,5,10,1,19,5,20,1,24,6,23,1,0,-11,-12
7,12,4,0,1,1,0,0,5,8,6,1,10,5,10,1,19,4,20,1,23,6,21,1,0,-12,-13
8,12,4,0,1,1,1,1,5,8,7,1,10,6,8,1,19,3,20,1,22,6,20,1,0,-13,-14
8,11,4,0,0,1,1,1,5,7,7,1,10,6,7,1,19,4,18,1,22,6,19,1,0,-14,-15
8,10,4,0,0,1,1,1,6,7,5,1,10,6,6,1,19,3,18,1,22,6,17,1,0,-15,-16
8,9,4,0,0,1,1,1,6,7,4,1,10,7,4,1,20,3,18,1,21,6,17,1,0,-16,-17
8,8,4,0,0,1,1,1,6,7,3,1,11,7,4,1,20,4,16,1,22,6,17,1,0,-17,-18
8,7,4,0,0,1,1,1,6,7,2,1,11,7,3,1,20,5,14,1,23,6,15,1,0,-18,-19
9,7,4,0,1,1,1,1,6,8,4,1,11,6,3,1,20,4,14,1,22,6,13,1,0,-19,-20
9,6,4,0,1,1,1,1,6,7,4,1,11,5,3,1,21,4,14,1,21,6,12,1,0,-20,-21
9,5,4,0,1,1,1,1,6,6,4,1,11,5,2,1,21,4,13,1,21,6,14,1,0,-21,-22
10,5,4,0,1,1,1,1,5,6,6,1,11,5,1,1,20,4,11,1,22,6,13,1,0,-22,177
11,5,3,0,1,0,1,1,6,6,6,1,3,1,0,0,20,4,10,1,22,6,13,1,0,177,176
11,6,3,0,1,0,1,1,5,6,6,1,3,1,0,0,19,4,10,1,23,6,13,1,0,176,175
10,6,3,0,1,1,1,1,5,6,5,1,3,1,0,0,19,3,12,1,24,6,15,1,0,175,174
9,6,3,0,1,1,1,1,4,6,5,1,3,1,0,0,19,3,13,1,25,6,17,1,0,174,173
8,6,3,0,1,1,1,1,4,6,4,1,3,1,0,0,18,3,13,1,26,6,18,1,0,173,172
7,6,3,0,1,1,0,0,4,6,3,1,3,1,0,0,17,3,13,1,26,6,20,1,0,172,171
6,6,3,0,1,1,1,0,4,7,3,1,3,1,0,0,16,3,13,1,26,7,20,1,0,171,170
6,7,3,0,1,0,1,1,3,7,3,1,3,1,0,0,17,3,15,1,25,7,18,1,0,170,169
5,7,3,0,1,1,1,1,3,8,3,1,3,1,0,0,18,3,17,1,24,7,20,1,0,169,168
5,8,3,0,1,1,1,1,3,8,2,1,3,1,0,0,18,4,17,1,24,8,20,1,0,168,167
4,8,3,0,1,1,1,1,3,9,2,1,3,1,0,0,18,3,19,1,24,9,20,1,0,167,166
4,9,3,0,1,1,1,1,3,9,1,1,3,1,0,0,18,3,20,1,24,8,20,1,0,166,365
3,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,22,1,23,8,22,1,0,365,364
3,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,21,1,23,7,20,1,0,364,363
3,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,4,19,1,23,8,20,1,0,363,362
3,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,4,18,1,23,7,22,1,0,362,361
3,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,4,18,1,24,7,23,1,0,361,360
3,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,4,18,1,24,7,24,1,0,360,359
4,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,22,4,18,1,24,7,23,1,0,359,358
5,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,23,4,18,1,24,7,21,1,0,358,357
5,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,23,4,19,1,23,7,23,1,0,357,356
6,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,19,1,24,7,21,1,0,356,355
7,3,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,18,1,23,7,21,1,0,355,354
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,23,6,18,1,23,8,21,1,0,354,353
8,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,24,6,18,1,23,9,20,1,0,353,352
8,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,16,1,23,9,18,1,0,352,351
8,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,22,6,14,1,23,8,18,1,0,351,350
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,23,9,18,1,0,350,349
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,24,9,16,1,0,349,348
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,10,1,23,9,16,1,0,348,347
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,11,1,23,10,14,1,0,347,346
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,11,1,22,10,14,1,0,346,345
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,12,1,23,10,12,1,0,345,344
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,13,1,22,10,12,1,0,344,343
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,5,15,1,23,10,14,1,0,343,342
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,20,5,16,1,23,9,16,1,0,342,341
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,19,5,14,1,24,9,14,1,0,341,340
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,19,6,12,1,24,10,12,1,0,340,339
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,23,10,10,1,0,339,338
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,5,11,1,23,11,10,1,0,338,337
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,23,10,10,1,0,337,336
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,5,11,1,23,11,10,1,0,336,335
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,20,5,13,1,22,11,9,1,0,335,334
14,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,5,12,1,22,11,9,1,0,334,333
15,11,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,22,10,8,1,0,333,332
15,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,10,1,22,10,8,1,0,332,331
16,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,20,6,8,1,23,10,8,1,0,331,330
17,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,8,1,23,9,6,1,0,330,329
18,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,22,6,8,1,23,10,6,1,0,329,328
19,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,23,6,8,1,24,10,4,1,0,328,327
20,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,22,6,6,1,23,10,4,1,0,327,326
21,10,2,0,1,1,0,0,1,1,0,0,3,1,0,0,21,6,4,1,23,9,3,1,0,326,325
22,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,6,5,1,23,9,3,1,0,325,324
23,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,22,6,5,1,23,8,3,1,0,324,323
23,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,4,1,23,7,1,1,0,323,522
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,22,6,3,1,7,1,0,0,0,522,521
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,1,1,7,1,0,0,0,521,720
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,-1
1,17,4,0,0,0,1,1,6,9,13,1,11,3,24,1,17,6,27,1,25,7,34,1,0,-1,-2
1,16,4,0,0,1,1,1,6,8,13,1,10,3,22,1,17,5,27,1,25,7,34,1,0,-2,-3
1,15,4,0,0,1,1,1,6,7,13,1,9,3,20,1,18,5,27,1,25,6,33,1,0,-3,-4
1,14,4,0,0,1,1,1,6,8,11,1,9,4,18,1,18,4,27,1,25,6,31,1,0,-4,-5
1,13,4,0,0,0,1,1,6,7,11,1,9,4,17,1,18,4,26,1,25,7,29,1,0,-5,-6
1,12,4,0,0,1,1,1,6,6,11,1,10,4,17,1,18,3,26,1,24,7,28,1,0,-6,-7
1,11,4,0,0,0,1,1,6,7,9,1,10,5,15,1,19,3,26,1,24,7,26,1,0,-7,-8
1,10,4,0,0,0,1,1,6,8,7,1,10,5,14,1,19,3,25,1,24,8,26,1,0,-8,-9
1,9,4,0,0,0,1,1,5,8,5,1,10,4,14,1,20,3,25,1,24,7,25,1,0,-9,-10
1,8,4,0,0,0,1,1,5,9,5,1,11,4,14,1,21,3,25,1,24,7,25,1,0,-10,-11
1,7,4,0,0,0,1,1,5,8,5,1,11,5,12,1,21,4,23,1,25,7,25,1,0,-11,-12
1,6,4,0,0,1,1,1,5,8,6,1,11,5,11,1,22,4,23,1,26,7,27,1,0,-12,-13
2,6,4,0,1,1,0,1,4,8,4,1,10,5,9,1,23,4,23,1,26,8,26,1,0,-13,-14
3,6,4,0,1,1,1,1,3,8,2,1,10,6,7,1,22,4,21,1,26,8,24,1,0,-14,185
3,7,3,0,0,1,1,1,1,1,0,0,10,5,9,1,21,4,21,1,26,7,23,1,0,185,184
3,6,3,0,1,1,1,1,1,1,0,0,10,5,8,1,21,4,20,1,26,7,25,1,0,184,183
3,5,3,0,1,1,1,1,1,1,0,0,11,5,8,1,21,3,20,1,26,8,27,1,0,183,182
4,5,3,0,1,1,1,1,1,1,0,0,11,6,8,1,20,3,18,1,26,9,27,1,0,182,181
4,6,3,0,1,1,1,1,1,1,0,0,11,7,8,1,20,4,18,1,26,10,27,1,0,181,180
4,7,3,0,1,1,1,1,1,1,0,0,10,7,6,1,20,4,19,1,27,10,25,1,0,180,179
5,7,3,0,1,1,1,1,1,1,0,0,10,6,6,1,21,4,19,1,27,9,23,1,0,179,178
5,6,3,0,1,1,1,1,1,1,0,0,10,6,5,1,20,4,17,1,26,9,24,1,0,178,177
6,6,3,0,1,1,1,0,1,1,0,0,10,5,5,1,21,4,17,1,26,9,23,1,0,177,176
7,6,3,0,1,1,0,0,1,1,0,0,9,5,3,1,21,4,16,1,26,9,23,1,0,176,175
8,6,3,0,1,1,1,1,1,1,0,0,9,4,3,1,21,3,16,1,27,9,21,1,0,175,174
8,5,3,0,0,1,1,1,1,1,0,0,9,3,3,1,21,4,14,1,27,8,23,1,0,174,173
8,4,3,0,0,1,1,1,1,1,0,0,9,3,2,1,21,4,13,1,27,9,24,1,0,173,372
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,21,4,14,1,27,9,26,1,0,372,371
8,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,20,4,12,1,27,10,25,1,0,371,370
9,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,5,12,1,27,10,23,1,0,370,369
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,12,1,26,10,23,1,0,369,368
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,11,22,1,0,368,367
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,26,11,20,1,0,367,366
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,10,1,26,10,18,1,0,366,365
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,12,1,25,10,18,1,0,365,364
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,10,17,1,0,364,363
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,14,1,26,10,17,1,0,363,362
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,15,1,26,11,15,1,0,362,361
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,15,1,26,10,17,1,0,361,360
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,17,1,26,9,17,1,0,360,359
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,6,17,1,26,10,15,1,0,359,358
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,16,1,26,11,15,1,0,358,357
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,7,14,1,26,10,14,1,0,357,356
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,8,12,1,26,10,14,1,0,356,355
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,9,10,1,26,11,14,1,0,355,354
14,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,24,9,10,1,26,10,12,1,0,354,353
14,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,23,9,10,1,25,10,10,1,0,353,352
15,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,10,1,24,10,9,1,0,352,351
16,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,10,8,1,24,10,7,1,0,351,350
17,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,8,1,23,10,7,1,0,350,349
18,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,9,7,1,23,9,7,1,0,349,348
19,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,8,7,1,24,9,6,1,0,348,347
20,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,24,7,7,1,24,9,6,1,0,347,346
21,10,2,0,1,1,0,0,1,1,0,0,3,1,0,0,25,7,7,1,25,9,4,1,0,346,345
22,10,2,0,1,1,1,0,1,1,0,0,3,1,0,0,25,7,6,1,25,10,2,1,0,345,344
23,10,2,0,1,1,1,1,1,1,0,0,3,1,0,0,25,6,6,1,24,10,1,1,0,344,543
24,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,25,6,5,1,7,1,0,0,0,543,542
24,9,1,0,1,1,1,1,1,1,0,0,3,1,0,0,25,5,5,1,7,1,0,0,0,542,541
24,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,24,5,3,1,7,1,0,0,0,541,540
24,7,1,0,1,1,1,1,1,1,0,0,3,1,0,0,23,5,3,1,7,1,0,0,0,540,539
24,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,24,5,1,1,7,1,0,0,0,539,738
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,-1
1,17,4,0,0,0,1,1,5,9,12,1,11,4,23,1,18,6,28,1,25,7,33,1,0,-1,-2
1,16,4,0,0,1,1,1,4,9,10,1,10,4,21,1,17,6,26,1,25,8,32,1,0,-2,-3
1,15,4,0,0,1,1,1,4,8,10,1,10,3,21,1,17,5,26,1,25,8,31,1,0,-3,-4
1,14,4,0,0,1,1,1,4,7,10,1,11,3,21,1,17,4,26,1,25,8,31,1,0,-4,-5
1,13,4,0,0,0,1,1,4,7,9,1,10,3,19,1,17,5,24,1,25,7,29,1,0,-5,-6
1,12,4,0,0,1,1,1,4,7,8,1,9,3,17,1,17,5,23,1,24,7,27,1,0,-6,-7
1,11,4,0,0,0,1,1,4,7,7,1,8,3,15,1,17,4,23,1,23,7,27,1,0,-7,-8
1,10,4,0,0,0,1,1,4,8,5,1,8,3,14,1,18,4,23,1,24,7,26,1,0,-8,-9
1,9,4,0,0,0,1,1,3,8,3,1,8,3,13,1,18,3,23,1,24,7,26,1,0,-9,-10
1,8,4,0,0,0,1,1,4,8,3,1,7,3,11,1,18,3,22,1,25,7,24,1,0,-10,-11
1,7,4,0,0,0,1,1,4,9,5,1,6,3,9,1,19,3,22,1,25,8,24,1,0,-11,-12
1,6,4,0,0,1,1,1,4,9,6,1,7,3,9,1,18,3,20,1,25,7,24,1,0,-12,-13
2,6,4,0,1,1,0,1,4,10,6,1,8,3,9,1,19,3,20,1,24,7,24,1,0,-13,-14
3,6,4,0,1,1,1,1,5,10,6,1,8,4,7,1,20,3,20,1,24,8,23,1,0,-14,-15
3,7,4,0,0,1,1,1,4,10,4,1,8,4,8,1,19,3,20,1,24,8,21,1,0,-15,-16
3,8,4,0,0,1,1,1,5,10,4,1,9,4,10,1,18,3,20,1,23,8,21,1,0,-16,-17
3,9,4,0,0,1,1,1,4,10,2,1,8,4,10,1,17,3,20,1,23,9,21,1,0,-17,-18
3,10,4,0,0,1,0,1,5,10,2,1,9,4,12,1,18,3,22,1,23,10,20,1,0,-18,-19
4,10,4,0,1,1,0,1,6,10,2,1,9,4,11,1,18,4,20,1,23,10,20,1,0,-19,-20
5,10,4,0,1,1,0,1,6,10,1,1,9,5,9,1,18,5,18,1,23,9,20,1,0,-20,179
6,10,3,0,1,0,0,1,1,1,0,0,9,5,8,1,18,5,17,1,24,9,18,1,0,179,178
6,9,3,0,1,0,1,1,1,1,0,0,10,5,8,1,19,5,17,1,23,9,18,1,0,178,177
6,8,3,0,1,0,1,1,1,1,0,0,9,5,6,1,19,4,17,1,24,9,18,1,0,177,176
6,7,3,0,1,0,1,1,1,1,0,0,10,5,6,1,18,4,15,1,24,8,20,1,0,176,175
6,6,3,0,1,1,1,0,1,1,0,0,10,4,6,1,17,4,13,1,24,9,20,1,0,175,174
7,6,3,0,1,1,0,0,1,1,0,0,11,4,6,1,17,3,13,1,23,9,18,1,0,174,173
8,6,3,0,1,1,1,1,1,1,0,0,11,5,4,1,18,3,13,1,23,8,17,1,0,173,172
8,5,3,0,0,1,1,1,1,1,0,0,11,6,4,1,19,3,13,1,23,8,18,1,0,172,171
8,6,3,0,1,1,1,1,1,1,0,0,11,5,4,1,20,3,15,1,23,8,16,1,0,171,170
8,5,3,0,0,1,1,1,1,1,0,0,11,4,4,1,20,4,13,1,23,7,18,1,0,170,169
8,4,3,0,0,1,1,1,1,1,0,0,11,4,3,1,20,3,13,1,24,7,20,1,0,169,168
9,4,3,0,1,1,1,1,1,1,0,0,10,4,1,1,19,3,11,1,24,8,19,1,0,168,367
10,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,3,10,1,24,8,17,1,0,367,366
10,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,20,3,10,1,23,8,19,1,0,366,365
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,20,3,9,1,24,8,17,1,0,365,364
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,3,9,1,24,7,17,1,0,364,363
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,3,11,1,25,7,17,1,0,363,362
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,13,1,25,8,17,1,0,362,361
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,14,1,26,8,17,1,0,361,360
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,15,1,27,8,17,1,0,360,359
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,3,16,1,28,8,19,1,0,359,358
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,3,18,1,28,7,19,1,0,358,357
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,4,18,1,27,7,19,1,0,357,356
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,4,20,1,27,8,19,1,0,356,355
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,18,1,27,9,19,1,0,355,354
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,16,1,28,9,17,1,0,354,353
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,14,1,27,9,15,1,0,353,352
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,12,1,26,9,13,1,0,352,351
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,11,1,26,10,15,1,0,351,350
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,11,1,26,11,17,1,0,350,349
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,9,1,26,12,17,1,0,349,348
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,22,6,9,1,26,11,19,1,0,348,347
14,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,23,6,9,1,26,12,18,1,0,347,346
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,6,8,1,26,12,16,1,0,346,345
16,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,23,5,8,1,26,11,15,1,0,345,344
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,5,7,1,26,11,15,1,0,344,343
17,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,7,1,27,11,17,1,0,343,342
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,5,7,1,27,12,17,1,0,342,341
17,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,23,6,7,1,28,12,19,1,0,341,340
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,7,7,1,28,13,17,1,0,340,339
18,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,23,6,5,1,28,12,17,1,0,339,338
19,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,3,1,28,13,15,1,0,338,337
20,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,22,6,2,1,27,13,15,1,0,337,536
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,27,14,15,1,0,536,535
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,27,15,15,1,0,535,534
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,15,13,1,0,534,533
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,14,13,1,0,533,532
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,15,11,1,0,532,531
23,9,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,14,9,1,0,531,530
23,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,27,14,9,1,0,530,529
23,11,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,28,14,7,1,0,529,528
24,11,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,28,13,6,1,0,528,527
25,11,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,28,13,5,1,0,527,526
26,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,13,4,1,0,526,525
26,12,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,13,4,1,0,525,524
26,13,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,14,3,1,0,524,523
26,14,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,14,3,1,0,523,522
27,14,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,13,3,1,0,522,521
27,13,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,12,3,1,0,521,520
27,12,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,11,3,1,0,520,519
27,11,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,10,2,1,0,519,518
27,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,28,10,1,1,0,518,717
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,7,35,1,0,0,-1
1,17,4,0,0,0,1,1,5,8,13,1,11,3,24,1,17,5,28,1,25,7,35,1,0,-1,-2
1,16,4,0,0,1,1,1,5,8,12,1,11,3,23,1,17,4,28,1,26,7,33,1,0,-2,-3
1,15,4,0,0,1,1,1,6,8,12,1,11,3,22,1,17,5,26,1,26,8,31,1,0,-3,-4
1,14,4,0,0,1,1,1,6,9,10,1,11,4,20,1,18,5,26,1,26,9,29,1,0,-4,-5
1,13,4,0,0,0,1,1,6,9,9,1,11,3,20,1,19,5,26,1,26,10,27,1,0,-5,-6
1,12,4,0,0,1,1,1,5,9,7,1,10,3,18,1,20,5,26,1,26,11,25,1,0,-6,-7
2,12,4,0,1,1,0,0,6,9,7,1,10,4,16,1,20,6,24,1,26,12,24,1,0,-7,-8
3,12,4,0,1,1,0,0,6,8,7,1,10,3,16,1,19,6,22,1,26,12,24,1,0,-8,-9
4,12,4,0,1,1,0,0,5,8,5,1,10,4,14,1,20,6,22,1,27,12,23,1,0,-9,-10
5,12,4,0,1,1,0,0,5,7,5,1,10,3,14,1,20,6,21,1,27,12,23,1,0,-10,-11
